image_name,mean,std,variance,entropy,dynamic_range,rms_contrast,mean_red,mean_green,mean_blue,colorfulness,red_ratio,mean_saturation,mean_value,contrast,correlation,energy,homogeneity,ASM,dissimilarity,glcm_entropy,glcm_variance,edge_density,gradient,laplacian_variance,keypoint_density,ssim,psnr
UIEB_107.png,121.63729212656365,56.38107159993674,3178.8252347571934,7.5152853214689985,225.0,56.38107159993674,108.50810241699219,127.16531372070312,127.59197998046875,68.79922485351562,0.42592737078666687,124.09242825607063,153.2345621780721,365.11640445628666,0.9425654865647984,0.035042584297846326,0.4332467709263996,0.0012279827142716658,8.081633480377524,11.817739381069146,1.8504698565813693e-08,0.12458425312729948,79.75040848105108,2152.5423045506313,0.009521707137601178,0.7038327767542539,13.633306705380832
UIEB_108.png,124.33127037037038,30.160935317078184,909.6820192009741,6.851967123226741,198.0,30.160935317078184,124.05110168457031,124.44434356689453,124.45499420166016,24.275819778442383,0.49839869141578674,38.743944444444445,134.78193703703704,36.59148951956965,0.9798855412079965,0.04212158974177624,0.43780277265163625,0.0017742283223745093,2.9893897236134297,10.559099302732351,2.6839745076172017e-08,0.04817407407407408,36.65201983268077,139.0135847940192,0.00487037037037037,0.6021633476829366,16.461017488465167
UIEB_109.png,123.92586666666666,41.681253897539015,1737.3269264711112,7.391125279941709,222.0,41.681253897539015,123.77092742919922,124.0144271850586,123.86995697021484,12.948214530944824,0.49930909276008606,22.89814074074074,129.26466296296297,103.92599517714709,0.9700988214015998,0.019383142176499935,0.2493985039420388,0.0003757062006344106,5.8519013170098315,12.195558503750304,5.499991021299905e-09,0.12068518518518519,68.3880839734486,462.3564463998765,0.01075925925925926,0.868022367119997,19.511154576578456
UIEB_11.png,123.17670118343196,24.00868770612577,576.4170853702747,6.4683952034347705,195.0,24.00868770612577,122.7481689453125,123.36656188964844,123.25749206542969,47.94121170043945,0.49771368503570557,72.48602564102563,143.42329881656804,14.091928361865438,0.9877624615274603,0.08502679616406784,0.6984853882319167,0.0072295560659259425,1.2633679406505913,8.805171202026171,1.1008144038182742e-07,0.014467455621301775,17.253395692300092,40.845231562829454,0.0013954635108481262,0.7419568421993459,12.660411773984336
UIEB_110.png,125.17335416666667,55.229710097913475,3050.320877499566,7.738137389416779,236.0,55.229710097913475,124.20558166503906,125.5685806274414,125.6812744140625,50.358360290527344,0.4943508803844452,84.00461666666666,147.382725,508.1533722871453,0.9167366117435242,0.012038068241381173,0.1644551030753227,0.00014491508698415,13.022454090150255,13.529312854915435,1.9783981006111143e-09,0.22324166666666667,128.1787424407309,2930.377364706232,0.017504166666666668,0.930545031575576,22.92171874031957
UIEB_111.png,119.65083333333334,49.372469810932905,2437.6407752314813,7.543213337289213,222.0,49.372469810932905,115.76176452636719,121.32816314697266,121.22034454345703,46.461856842041016,0.477272629737854,71.66257037037037,137.81622222222222,117.19472454090149,0.9759542501250843,0.02604163734238943,0.3742679066160393,0.0006781668754725315,4.865115933964015,11.775955413367662,1.0115174658356194e-08,0.09211111111111112,59.352006880977,455.1730838180521,0.007288888888888889,0.8188951697812673,20.018801428215603
UIEB_112.png,117.53304137664347,47.24909713136481,2232.4771797291464,7.41179012069961,226.0,47.24909713136481,104.74173736572266,123.19449615478516,121.93919372558594,97.5819091796875,0.4272841215133667,150.21023588553751,159.45357115235885,435.26857213685605,0.9025098206413975,0.032981454329626125,0.3635209128372704,0.001087776329697214,10.384747975163556,12.38956411143694,1.636531891837637e-08,0.1559860788863109,83.27190512301875,2697.9670728721276,0.010249419953596288,0.7757283715466623,16.959976229206255
UIEB_113.png,121.75051481481482,37.65371465755727,1417.8022275127435,7.114600218913845,205.0,37.65371465755727,121.36125946044922,121.91210174560547,121.97640991210938,17.28188133239746,0.49760955572128296,29.96988888888889,129.26624814814815,67.07785197551475,0.9763396466744387,0.031762514255651866,0.3609963302607312,0.001008857311840488,4.149860879243183,11.264921780652799,1.5161110271880924e-08,0.0704037037037037,45.93283723511053,240.05039436728393,0.006014814814814815,0.6583400363945363,15.200348936895914
UIEB_114.png,120.45233672603902,29.80299140171196,888.2182964905171,6.8467055867292546,196.0,29.80299140171196,120.6918716430664,120.51258850097656,119.52473449707031,23.201478958129883,0.5028045773506165,37.10539016115352,130.3305894826124,24.177832434889368,0.9863603207988414,0.05310465339481135,0.5859543296914074,0.002820104212183049,1.8256508939836116,9.770740969344283,4.2798544664315015e-08,0.016361323155216285,17.962652417507734,134.1140607346114,0.0010983884648006785,0.7143775454784841,18.73656738815707
UIEB_115.png,123.26517777777778,54.31228419132734,2949.8242140795064,7.674438478719721,229.0,54.31228419132734,123.13551330566406,123.3633804321289,123.08841705322266,11.666597366333008,0.499633252620697,23.063596296296296,128.1351740740741,228.70165089964755,0.9612268533492122,0.014165014060629236,0.1844710167691594,0.00020064762333782396,9.213081061027637,13.056401911834206,2.828809116749938e-09,0.17904074074074075,91.16473281840146,849.3421913731139,0.014566666666666667,0.7817358724954312,16.90858636603794
UIEB_116.png,121.29938255613126,47.34006429031142,2241.0816870108183,7.501439544384549,227.0,47.34006429031142,115.9178237915039,123.5677490234375,123.74006652832031,37.04222869873047,0.4687187969684601,54.16066062176166,134.46083333333334,221.73959621822215,0.9505518512444179,0.022829260381813456,0.33252356039510733,0.0005211751295806375,6.664592109474341,12.171703759795605,7.719670723238178e-09,0.10895941278065631,64.57241895833236,1438.8146759868273,0.007081174438687392,0.8161895050977336,17.56386366841496
UIEB_117.png,122.93624444444444,34.969664129116396,1222.87740930321,7.028751183302659,200.0,34.969664129116396,122.61508178710938,123.06546783447266,123.10258483886719,21.771421432495117,0.49809500575065613,35.27458148148148,132.25133333333332,65.61407531070302,0.9731735581965372,0.03319521404427564,0.38762056146000745,0.0011019222354452746,4.0213541086996845,11.090765041210714,1.6581168310284036e-08,0.07068148148148148,44.282175942356275,265.98746639780524,0.006207407407407407,0.683013759709885,16.52483287869236
UIEB_118.png,122.51702592592592,49.94593401802254,2494.596324932661,7.5645812601784295,224.0,49.94593401802254,122.32418060302734,122.62801361083984,122.44000244140625,14.200825691223145,0.4991437792778015,26.223974074074075,128.32322222222223,229.75591541457985,0.9539215619297338,0.016215888254552727,0.21285066640074912,0.0002629550318841411,8.540556483027267,12.789056584104301,3.779544720789202e-09,0.1602222222222222,86.46004398446273,922.6770740738547,0.013788888888888889,0.8071806078436868,18.546705869509704
UIEB_119.png,118.76367850098619,28.7548781605281,826.843018026816,6.862348644924784,181.0,28.7548781605281,101.0517349243164,126.68216705322266,124.41546630859375,83.52999877929688,0.40244001150131226,122.21302761341222,150.2693688362919,124.57337179322538,0.9247158210751245,0.04596423984639526,0.5527599203788381,0.00211271134465695,3.404510476039948,10.124151536065126,3.2004586114417285e-08,0.04481262327416174,33.066117677830995,749.0453789226714,0.003101577909270217,0.6772295843803539,11.258903708302233
UIEB_12.png,117.65074117647059,37.94126563363471,1439.53963788203,6.868889237529308,200.0,37.94126563363471,84.30924224853516,131.8408966064453,132.06817626953125,64.21192932128906,0.31946325302124023,140.66694901960784,148.04730588235293,142.42025729156438,0.9505537111756209,0.040543911506646775,0.37988542255414315,0.0016438087602588048,5.163488166552097,11.094519910345978,2.4849700488224865e-08,0.08640392156862745,54.25189022377013,1256.1652021597695,0.005592156862745098,0.7758434581203338,18.38930716317558
UIEB_120.png,117.76814086814086,49.208976900562966,2421.5234076001398,7.211335786025699,177.0,49.208976900562966,104.12598419189453,123.69528198242188,123.03810119628906,70.31572723388672,0.42201822996139526,130.23883292383292,145.5314086814087,204.7885870390044,0.9577327061153096,0.028038239398360473,0.32201729615333907,0.0007861428685597735,7.033105954641847,11.778479512114595,1.1762757560688373e-08,0.12482391482391482,72.84359085517731,1070.3870638317399,0.010524160524160523,0.6316211140340843,15.591563159281893
UIEB_121.png,123.34016296296296,50.90362222696235,2591.178755825295,7.59200709385962,220.0,50.90362222696235,123.2116470336914,123.3963851928711,123.38359832763672,12.858572959899902,0.4992773234844208,26.425737037037038,129.00324074074075,132.81123724726393,0.9743727233503021,0.017783742827858277,0.24970837874810525,0.0003162615089674007,6.5350881098126505,12.451983618463313,4.59293701026765e-09,0.13153333333333334,74.04995488142369,521.2653812863649,0.012685185185185185,0.7875167321769975,21.30141687292396
UIEB_122.png,124.15274074074074,46.26389348764853,2140.3478406364884,7.511672355596629,218.0,46.26389348764853,124.0263442993164,124.22017669677734,124.1214828491211,32.787086486816406,0.4994181990623474,49.97785185185185,137.4458888888889,121.65026896679652,0.9715531296211888,0.02450663824454843,0.3789365986918703,0.0006005753180491638,5.1552810239287705,11.85890498907953,8.931221450602169e-09,0.09084074074074074,55.30586985183195,547.3931126961728,0.008159259259259258,0.7224335613314027,14.352697322520765
UIEB_123.png,120.85424074074074,58.58610335301532,3432.3315060901923,7.7222628564032725,241.0,58.58610335301532,119.70436096191406,121.34603118896484,121.33724212646484,28.939807891845703,0.4932534396648407,53.13315185185185,132.5677,240.64349842329807,0.9649537883687291,0.0167621966378999,0.2290771808164276,0.0002809712361276227,8.440426636987572,12.819911822970436,4.054450181047405e-09,0.15346666666666667,92.40353864260767,1035.1183045253774,0.012885185185185185,0.7845369632550615,18.9970497354997
UIEB_124.png,121.67457537154989,60.6654979158798,3680.302637381616,7.771781648293631,239.0,60.6654979158798,119.3336410522461,122.88638305664062,121.5775375366211,70.70929718017578,0.4881441593170166,104.83621726822363,150.21016631280963,235.72724533812547,0.9679673934529934,0.01936015800947336,0.3198884061562628,0.00037481571815177543,7.268596989320488,12.544289054923343,5.486403336933523e-09,0.1118895966029724,79.04259495792802,655.3947534404145,0.009419674451521585,0.8125212434014563,18.072008834319483
UIEB_125.png,122.11203703703704,51.50305610779881,2652.5647884430728,7.600836816846196,234.0,51.50305610779881,121.32921600341797,122.43302154541016,122.50173950195312,21.102222442626953,0.49535322189331055,42.73824444444445,131.31747407407408,137.27682062697085,0.9741233749876799,0.019915640480703885,0.26421065980743735,0.00039663273575665125,6.694353552216658,12.422090699462426,5.819304606539174e-09,0.13695925925925925,70.79370129028977,575.8827115469823,0.011977777777777778,0.8983941590557265,23.650442291703328
UIEB_126.png,120.29325443786982,47.28984902043042,2236.3298203751037,7.528743819404825,225.0,47.28984902043042,119.98551940917969,120.35325622558594,120.77947998046875,17.737375259399414,0.49759116768836975,36.499866863905325,128.15155325443786,209.23579733480852,0.9531899872040085,0.018063520256556182,0.2545319629199948,0.0003262907640590155,7.6665250763106165,12.5163413895218,4.745971298164604e-09,0.1454783037475345,79.51545307879819,773.4007178783035,0.013880670611439843,0.8387486540545984,21.33253680360418
UIEB_127.png,124.16457777777778,35.34707410081342,1249.4156474883948,7.116357864578646,207.0,35.34707410081342,123.89080047607422,124.29986572265625,124.19392395019531,31.61784553527832,0.49856698513031006,46.50725555555555,136.72852592592594,77.68150250417364,0.9688843932687479,0.031683127327105126,0.41293790856018375,0.0010038205572255555,4.079321090706734,11.162798947880322,1.508425549565209e-08,0.0735,46.34167850788077,353.0335243587929,0.007022222222222222,0.7378244092966216,14.962313871091945
UIEB_128.png,121.52708148148149,52.4340697122907,2749.3316665933608,7.598536200405369,223.0,52.4340697122907,121.09764862060547,121.69659423828125,121.77312469482422,20.258834838867188,0.497382789850235,36.71256666666667,129.72006666666667,192.21719903542942,0.965026144801373,0.018224803378350193,0.2316687802369182,0.0003321434581795246,8.071111111111112,12.70148349847673,4.835276323196787e-09,0.16053333333333333,82.22560794230338,836.3065222220988,0.013762962962962963,0.8388397892392292,17.80080696302
UIEB_129.png,128.84213567839197,63.670463926992156,4053.9279766784093,7.793170260157117,232.0,63.670463926992156,127.95194244384766,129.2168731689453,129.2281036376953,26.48496437072754,0.49508386850357056,55.914560301507535,140.29662479061977,163.8089865017911,0.9798110395050807,0.0213350529688565,0.3413438544329177,0.0004551844851839125,5.980344124629827,12.27125522110585,6.7127334002901085e-09,0.10545226130653267,70.43973472438057,530.8061765582344,0.009003350083752094,0.8007893775217814,15.9042914145206
UIEB_13.png,118.20277925531914,37.12040515643475,1377.9244789778675,7.131862593415528,201.0,37.12040515643475,77.3150863647461,135.6259765625,135.73773193359375,60.1658935546875,0.28491315245628357,135.72676861702126,146.0122783687943,357.0820827265301,0.8705219960632132,0.03171982667963346,0.3941766921060843,0.0010061474045859867,8.368730685894931,11.712274699755763,1.5119760368705543e-08,0.10730053191489362,58.22189427696104,2917.9068340651093,0.0046631205673758865,0.603169384146974,13.331357982950628
UIEB_130.png,121.39411481481481,47.01281491365238,2210.2047661053357,7.4162745053002155,208.0,47.01281491365238,120.86448669433594,121.60585021972656,121.68656158447266,27.37932586669922,0.496786892414093,43.75035925925926,132.49378518518517,124.00424040066775,0.9719384229200234,0.023415621438398423,0.2947554056149565,0.0005482913273463838,5.96222964199592,12.06363431872531,8.133431065122738e-09,0.11182962962962963,62.36213094226363,510.46614009936906,0.009662962962962963,0.7882156315173928,17.175279536415022
UIEB_131.png,123.26912962962963,40.96845917312773,1678.4146470202331,7.324138887853622,219.0,40.96845917312773,123.03853607177734,123.37040710449219,123.34761810302734,34.73272705078125,0.4987010657787323,54.30450740740741,137.87699629629628,105.67610832869597,0.9685064875359806,0.03209179780078704,0.427859981127089,0.0010298834860865999,4.394565015767019,11.367470044275205,1.548194422949371e-08,0.07547777777777778,50.761101780305516,523.7187019109876,0.006707407407407408,0.8067420717975174,18.67610216480546
UIEB_132.png,117.5950375,55.49506780973358,3079.7025512069276,7.652336006038777,234.0,55.49506780973358,111.28491973876953,120.19754791259766,120.74418640136719,59.613426208496094,0.4618748128414154,97.30144166666666,142.30472916666668,247.56224540901505,0.9598068269658973,0.019306536246961402,0.27585995221577264,0.00037274234185523446,7.693272120200334,12.530955499248478,5.454766125377419e-09,0.127925,75.20840336700482,1546.0480403632641,0.00865,0.8102013575159268,22.208795877376104
UIEB_133.png,122.53571992110453,53.47806391173848,2859.9033197479857,7.70270160095509,234.0,53.47806391173848,120.23455810546875,123.58192443847656,123.18169403076172,53.41035842895508,0.4872458875179291,73.04162228796844,142.11017258382643,427.9837796722348,0.9251090857445049,0.013388782320364565,0.1975671526223441,0.00017925949202210673,11.701623020616214,13.287085800075406,2.5024521325623586e-09,0.20275147928994083,116.28995459359403,2501.961484217966,0.015108481262327417,0.8188567778140712,17.09786478018436
UIEB_134.png,125.21003472222222,48.0923068450388,2312.8699776773656,7.568870577918821,230.0,48.0923068450388,125.55642700195312,125.6120834350586,122.21997833251953,28.940797805786133,0.5066189765930176,48.17514384920635,136.06006944444445,280.48109448286823,0.9393830403716039,0.01632155099139968,0.22827858733451512,0.00026639302676485983,9.192905835122026,12.875479755505268,3.832004359472045e-09,0.1701140873015873,97.97651024229958,1127.5042452868126,0.016478174603174602,0.9088228904022326,23.466609724750715
UIEB_135.png,122.99386296296296,44.90181159551359,2016.1726845589988,7.444308503146388,235.0,44.90181159551359,121.43281555175781,123.6928482055664,123.49526977539062,53.19600296020508,0.4912567138671875,78.85964814814815,144.08815185185185,281.97145242070116,0.9300443683034804,0.026851994683859775,0.32187032858612574,0.0007210296185020336,8.261498794286775,12.357917958883409,1.0769208212883509e-08,0.1474814814814815,91.60641381754205,1577.1443362396572,0.013133333333333334,0.8513615204201846,18.924635596201373
UIEB_136.png,135.9709688195991,41.25897773879344,1702.3032440502527,7.309576418139356,230.0,41.25897773879344,136.079345703125,135.9111785888672,135.99696350097656,27.761140823364258,0.5004607439041138,47.3904862657758,148.8820007423905,61.039802789355676,0.9820541265372243,0.0293888754646337,0.3846320672321522,0.0008637060010757488,3.776836672851189,11.375150202783669,1.2946277038776377e-08,0.0646362286562732,44.898907090803135,212.00709520020015,0.006273199703043801,0.7651556737636015,18.605104868819616
UIEB_137.png,116.43830492424243,46.37312603995581,2150.4668187176276,7.21866610959002,210.0,46.37312603995581,91.4234848022461,127.10745239257812,127.10880279541016,63.09321975708008,0.3596287965774536,125.13435037878787,145.38814583333334,156.32128926999545,0.9636695084478192,0.054409708793286195,0.4812046871508193,0.002960416410970205,4.915537259068143,11.074499095038252,4.49395389085038e-08,0.07421780303030304,45.96464830325101,975.563381605831,0.0051818181818181815,0.5886554701706891,12.251343538485674
UIEB_138.png,119.30530516431925,38.07773970931177,1449.9142613700983,7.221787384910116,187.0,38.07773970931177,116.52161407470703,120.79702758789062,118.90038299560547,37.46940994262695,0.4861195981502533,70.80937010954617,135.54201486697966,71.39998197308503,0.975377233076642,0.02881642885857849,0.3921531461548061,0.0008303865721615152,4.189647064356087,11.39887939853065,1.2437862901291124e-08,0.06599765258215963,43.35881459801651,167.34162913730867,0.0070500782472613455,0.8744521546825594,18.005744337293393
UIEB_139.png,126.68911481481481,24.95105665456696,622.5552281794102,6.613236047566767,175.0,24.95105665456696,126.63893127441406,126.70512390136719,126.72722625732422,23.192668914794922,0.49969521164894104,38.60015555555555,137.28772962962964,36.21530328324986,0.9709175160121953,0.053039923695767086,0.5411383339992686,0.002813233505652795,2.4789426822481913,9.918687835936716,4.269370600265953e-08,0.04775555555555556,32.24626416376947,181.54638390101508,0.00395925925925926,0.5779795775106633,15.965217584867208
UIEB_14.png,121.38375739644971,54.3316176186708,2951.924673061459,7.7279181483237505,237.0,54.3316176186708,122.01659393310547,121.38707733154297,119.70305633544922,56.289764404296875,0.5061036348342896,86.77930966469428,144.8801479289941,85.98267823097667,0.9854448536164634,0.017972203303194,0.29057429124877987,0.0003230000915713373,4.9233189438017995,12.244887361497952,4.6957596208013505e-09,0.08266272189349112,61.791134631389404,216.6818779380585,0.006711045364891519,0.8926831074222165,21.31732808477644
UIEB_140.png,121.15713333333333,52.477650673659795,2753.9038202266665,7.596233756615109,236.0,52.477650673659795,121.02049255371094,121.19186401367188,121.33201599121094,16.682571411132812,0.49900442361831665,33.882525925925925,128.5401148148148,214.13193841587832,0.9611035184067042,0.018550223503891437,0.23905213699331207,0.0003441107920443263,8.160296790947875,12.660628711118632,5.017883346280307e-09,0.14635555555555554,80.83575515695424,914.6880743071466,0.01361111111111111,0.8282141214519047,21.43430281655459
UIEB_141.png,123.51622962962963,52.9664358739732,2805.443329191715,7.675345967409622,233.0,52.9664358739732,123.38118743896484,123.62596893310547,123.29620361328125,16.42049217224121,0.4996764063835144,30.21970740740741,130.14255925925926,271.65270636245594,0.9515873451151948,0.014996605108353262,0.2129558503906242,0.00022489816477588715,9.044403635689111,12.950645346559575,3.19884301320476e-09,0.16207037037037036,93.51690749669955,1141.1359202664473,0.014414814814814814,0.8518954539395037,18.644647746237688
UIEB_142.png,128.08963986599665,53.41447049406893,2853.1056581617604,7.666516048672621,229.0,53.41447049406893,128.2113800048828,128.0392303466797,128.0012664794922,16.262380599975586,0.500746488571167,32.22447236180904,134.61052345058627,129.30901586396084,0.9773504250533079,0.01745735266410123,0.27516934054238074,0.00030475916203880234,6.221860554861115,12.444474177527951,4.417425124760475e-09,0.12694723618090453,77.80326947539099,415.801193202034,0.011072026800670017,0.8851944154711905,21.54687409134688
UIEB_143.png,123.04813333333334,47.750745600508104,2280.1337054044443,7.530345633555039,227.0,47.750745600508104,122.87052154541016,123.14399719238281,123.01568603515625,17.07123374938965,0.4991496503353119,30.852525925925924,130.20082222222223,236.09011686143577,0.948213583943119,0.01824767027518031,0.2569486719005972,0.000332977470471699,8.007816731589687,12.577983548609065,4.848002340838607e-09,0.14204444444444445,81.15389179741157,1011.3911953366119,0.013514814814814815,0.8090473458396028,16.214826090287634
UIEB_144.png,123.2275037037037,41.38481083671553,1712.702567990727,7.306671465046791,218.0,41.38481083671553,122.7049331665039,123.45349884033203,123.42232513427734,31.704551696777344,0.49703097343444824,52.15047777777778,136.68361851851853,141.58974958263772,0.9586758948310322,0.025725982912035296,0.3157901773418907,0.0006618261967903321,5.950179929512149,11.93130624200814,9.86583568920642e-09,0.10574444444444445,62.205481282251135,576.4293249876544,0.009374074074074075,0.8249101315823614,17.29951073895444
UIEB_145.png,122.57322962962962,56.53256334983251,3195.930718902826,7.709052811812254,235.0,56.53256334983251,122.42320251464844,122.6997299194336,122.304443359375,12.991021156311035,0.49967801570892334,27.06667037037037,128.0000962962963,357.5377443887961,0.9440510082394706,0.015234301732677074,0.21227845891677535,0.0002320839492822477,10.216638842515302,13.086315429199026,3.3084893832358964e-09,0.16934444444444444,99.59512675462155,1370.1263947127022,0.01535925925925926,0.7976235959762779,17.031106402258704
UIEB_146.png,124.46504814814814,53.493470081225944,2861.551341331015,7.677661522899167,233.0,53.493470081225944,124.40242767333984,124.58653259277344,124.0089340209961,18.421466827392578,0.5004211664199829,34.429974074074075,132.15314074074075,526.7261138935262,0.9079513361719151,0.012396533750960522,0.16390433328033543,0.00015367404903870335,13.10545724355407,13.487208564821312,2.1120492550079857e-09,0.20624814814814815,122.08986616421825,1956.5835108422498,0.0196,0.787620826495855,16.15365038636359
UIEB_147.png,126.11028518518519,31.443300589994422,988.6811519927436,6.79846629801976,206.0,31.443300589994422,125.57007598876953,126.45648956298828,125.8140869140625,33.02213668823242,0.49775952100753784,54.58761111111111,141.2469851851852,133.85486922648857,0.9323068862040579,0.05538912619003551,0.4659699300076571,0.0030679553000956777,4.721046188091263,10.673846487964955,4.6580452133684976e-08,0.07793703703703704,47.503510417798786,663.3755918795061,0.006918518518518518,0.654444441615222,15.225870850893992
UIEB_148.png,126.13781851851851,30.634681546628826,938.4837134633607,6.867779131809465,209.0,30.634681546628826,126.24429321289062,126.03871154785156,126.36769104003906,29.225736618041992,0.5001627802848816,48.01937407407407,139.71983333333333,137.2142051567427,0.9268883430568265,0.04380191258573762,0.40919167783548777,0.0019186075461685994,5.075373771099981,11.03467356414223,2.9042797197053512e-08,0.08238148148148149,51.95520861687787,657.2669147248148,0.007333333333333333,0.6419238434038951,16.7800712153616
UIEB_149.png,124.11824814814815,48.21676209582191,2324.856147005089,7.52925003106849,222.0,48.21676209582191,124.09851837158203,124.14641571044922,124.0225830078125,17.945268630981445,0.5000564455986023,33.67491111111111,132.05360370370371,281.67376368020774,0.9394513474652139,0.016731842220143706,0.22986660891950558,0.00027995454407978346,9.168959376739009,12.782750119840975,4.0389366915479035e-09,0.16395185185185185,91.67349111004951,1137.3007246076818,0.015437037037037037,0.7566363374124645,17.09439830534378
UIEB_15.png,119.75346153846154,48.24822934534025,2327.891634960552,7.384524690518709,221.0,48.24822934534025,120.03546142578125,119.85306549072266,118.5316162109375,77.74959564208984,0.5035368204116821,117.95956114398422,155.05669132149902,65.40059863085418,0.9859603701585073,0.0447321565293102,0.5027764650433612,0.0020009658277627095,3.2426331854866595,10.913876056188116,3.029948484344802e-08,0.05062623274161736,41.46947115839631,196.36054703879418,0.00448224852071006,0.8688117023797983,17.710362490659858
